reaction_id,ec4
5517,2.4.2.1
5783,1.14.19.14
19299,3.5.99.5
19300,4.1.1.45
19301,1.2.1.32
19302,4.1.1.77
17341,1.3.1.93
17342,1.3.1.93
17343,2.3.1.199
17344,1.1.1.330
17345,1.1.1.330
17346,2.3.1.199
17347,2.3.1.199
17348,2.3.1.199
17349,1.1.1.330
17350,1.1.1.330
17351,4.2.1.134
17352,4.2.1.134
17353,4.2.1.134
17354,4.2.1.134
17355,1.3.1.93
17356,1.3.1.93
20435,1.14.19.16
9657,1.1.1.83
7398,1.2.1.36
21255,1.14.19.33
23827,1.2.1.10
23828,4.2.1.80
23829,4.1.3.39
10346,2.3.1.86
10347,2.3.1.86
10348,2.3.1.86
10349,2.3.1.86
20975,1.1.1.27
12782,1.14.19.34
12784,2.3.1.23
20883,4.2.1.17
20884,4.2.1.119
20885,2.3.1.16
20885,2.3.1.9
20886,1.1.1.36
20887,6.2.1.2
20888,1.1.1.M44
20889,2.7.1.M16
20892,6.2.1.2
20893,4.2.1.74
20893,4.2.1.134
20893,4.2.1.119
20893,4.2.1.17
5125,3.5.1.38
5125,3.5.1.2
5580,2.8.3.6
5581,2.3.1.174
18646,4.2.1.134
18647,2.3.1.199
18648,1.1.1.330
18649,1.3.1.93
18856,4.2.3.81
6025,4.1.1.104
6026,1.1.1.409
6027,2.7.1.220
11556,1.2.1.28
11557,1.2.1.7
11558,4.1.1.7
11559,1.1.99.31
16236,1.4.1.13
10236,2.3.1.86
10236,2.3.1.180
10236,2.3.1.85
10236,2.3.1.38
10236,2.3.1.39
10236,2.7.8.7
10237,2.3.1.41
10237,2.3.1.86
10237,2.3.1.85
10237,2.3.1.179
10238,2.3.1.179
10238,2.3.1.41
10239,2.3.1.38
19593,2.5.1.92
19594,4.2.3.53
19595,4.2.3.54
17673,1.1.1.100
17674,4.2.1.59
17675,2.3.1.179
17675,2.3.1.41
17676,1.3.1.M3
17677,1.3.1.10
17677,1.3.1.104
17677,1.3.1.39
12200,3.1.3.26
12201,3.1.3.8
12202,3.1.3.25
12203,3.1.3.25
12208,3.1.3.62
12212,3.1.3.62
23732,1.13.11.58
23733,4.2.1.121
23734,4.2.1.121
23735,1.13.11.58
7230,1.1.1.59
7231,1.2.1.18
15451,3.1.3.26
15452,3.1.3.62
15453,3.1.3.62
15454,3.1.3.62
15455,3.1.3.62
15456,3.1.3.62
15457,3.1.3.62
15458,3.1.3.62
18032,2.3.1.220
18033,6.2.1.25
6242,1.13.11.12
6243,4.2.1.M18
4877,5.3.99.6
4878,1.3.1.42
4879,4.2.1.92
4880,1.13.11.12
4882,2.3.1.16
4883,2.3.1.16
4884,2.3.1.16
4885,3.1.2.20
4886,1.3.3.6
4893,1.3.3.6
4894,1.3.3.6
15494,4.1.3.25
15495,6.2.1.4
15496,4.2.1.56
15497,2.8.3.22
15497,2.8.3.20
15405,2.4.1.83
15406,2.4.1.109
15407,2.7.1.183
15408,2.4.1.313
15409,2.4.1.312
13157,2.7.8.33
13158,2.4.1.M15
12221,1.2.1.65
12222,1.3.1.29
12223,1.13.11.56
12224,4.1.2.45
12225,5.99.1.4
12226,1.14.12.12
5435,1.13.11.12
5436,2.3.1.195
5437,1.13.11.12
5438,1.1.1.2
5439,4.2.1.M19
5439,4.2.1.M17
5440,1.1.1.1
5442,4.2.1.M19
5442,4.2.1.M17
17026,1.14.11.64
17027,1.1.3.M4
17173,2.3.1.151
17174,6.2.1.37
17319,4.1.1.31
17320,1.1.1.286
17320,1.1.1.41
17321,1.1.1.42
17322,1.4.7.1
17323,4.2.1.117
17323,4.2.1.3
17324,2.3.3.3
17325,2.7.9.1
17326,6.3.1.2
17327,4.2.1.3
14497,1.13.11.58
14498,1.13.11.58
14499,4.2.1.M17
14500,4.2.1.M17
17220,1.13.11.58
17221,1.13.11.58
17222,4.2.1.92
17223,4.2.1.92
23387,2.3.1.16
23387,2.3.1.9
23388,6.4.1.4
23388,7.2.4.5
23388,1.3.8.6
23389,4.2.1.150
23390,1.1.1.35
14770,2.7.8.33
14771,2.4.1.348
14772,2.1.1.294
14773,2.7.1.181
14774,2.4.1.349
14775,2.4.1.349
14776,2.4.1.371
14777,2.4.1.371
14778,2.4.1.371
8063,1.14.19.72
12942,4.1.1.45
12943,1.2.1.32
12944,1.13.11.6
12945,5.4.99.-
12946,1.7.1.-
12947,4.1.1.77
17512,2.4.1.187
17513,2.7.7.39
17514,2.7.8.33
17515,2.3.1.M32
17516,2.3.2.M5
17517,6.2.1.54
17518,7.5.2.4
17519,2.7.8.44
17520,2.7.8.12
17521,2.4.1.52
21732,1.13.11.9
21733,3.5.1.107
21734,3.5.1.106
16618,1.14.19.3
16619,1.3.3.6
16620,2.3.1.16
16622,1.1.1.330
16623,4.2.1.134
16624,1.3.1.93
16627,1.1.1.330
16628,4.2.1.134
16629,1.3.1.93
16630,4.2.1.17
13923,1.1.1.6
13923,1.1.1.21
13923,1.1.1.156
13923,1.1.1.11
13923,1.1.1.202
13923,1.1.1.14
13923,1.1.99.22
13923,1.1.1.287
13923,1.1.1.9
13923,1.1.1.1
13924,2.7.1.121
5392,1.14.12.1
5393,1.7.1.-
13849,1.1.1.330
13850,4.2.1.134
13851,1.3.1.93
19352,1.3.8.11
10762,4.1.1.113
4568,2.7.8.33
4569,2.4.1.309
4570,2.4.1.306
4571,2.4.1.308
4572,2.4.1.122
18167,1.14.19.31
18169,1.1.1.330
18170,4.2.1.134
18171,1.3.1.93
18173,2.3.1.23
7217,3.2.1.20
6900,2.4.1.336
6901,2.7.1.107
6902,2.7.7.41
6903,2.7.7.9
6903,2.7.7.64
6904,2.7.8.5
6905,2.4.1.315
6906,3.1.3.27
6907,2.4.1.315
6908,2.3.2.M5
6909,6.2.1.54
6910,2.7.8.M3
6912,2.7.8.M4
6914,2.3.1.M32
6055,1.2.1.25
6056,1.1.1.31
6057,2.6.1.42
6058,3.1.2.4
6059,2.6.1.22
6060,4.2.1.150
6061,1.3.8.5
6062,1.2.1.27
20304,1.1.1.39
5460,1.1.1.6
5460,1.1.1.21
5460,1.1.1.156
5460,1.1.1.11
5460,1.1.1.202
5460,1.1.1.14
5460,1.1.99.22
5460,1.1.1.287
5460,1.1.1.9
5460,1.1.1.1
5461,2.7.1.29
20200,5.4.2.3
20200,5.4.2.8
20200,5.4.2.2
20200,5.4.2.5
20200,5.4.2.10
20201,2.4.1.1
20203,2.4.1.25
11157,2.3.1.174
11158,1.14.13.208
11159,1.1.1.35
11160,1.2.1.77
11161,4.1.2.44
11163,4.2.1.17
11164,4.2.1.17
19248,3.5.2.17
19249,1.14.13.113
19250,4.1.1.97
21268,1.14.13.2
21269,1.2.1.67
21270,6.2.1.12
19047,1.18.6.2
19738,2.7.9.4
19739,2.7.9.5
19740,3.2.1.2
19741,2.4.1.25
9777,3.1.4.54
9778,2.3.1.M82
9779,2.7.8.2
9780,2.3.1.51
9781,2.3.1.15
9782,3.1.3.4
9783,3.1.1.4
9784,3.1.4.39
9785,3.1.1.4
9786,3.1.4.46
9787,3.1.1.32
9788,3.1.1.4
21981,1.3.7.8
21982,1.1.1.259
21983,4.2.1.100
21984,1.1.1.368
21985,3.7.1.21
21986,3.7.1.21
15420,4.2.1.135
15421,2.6.1.92
15312,6.2.1.27
15313,1.2.1.67
15314,6.2.1.12
15315,1.1.7.1
14578,1.1.1.1
14579,2.6.1.42
14580,4.1.1.72
13134,3.1.3.38
13136,2.6.1.45
13137,2.6.1.51
11465,3.2.1.114
11466,2.4.1.101
11467,2.4.1.143
11468,2.4.1.144
11469,2.4.1.145
11470,2.4.1.155
11471,2.4.1.68
11472,2.4.1.38
11473,2.4.99.6
11474,2.4.99.1
13530,2.7.1.108
13531,1.3.1.94
13532,2.5.1.87
16181,5.4.2.3
16181,5.4.2.8
16181,5.4.2.2
16181,5.4.2.5
16181,5.4.2.10
16182,2.4.1.1
6690,2.7.8.2
6691,2.3.1.51
6692,2.3.1.15
6693,3.1.3.4
6694,3.1.4.39
6695,3.1.1.4
6696,3.1.4.54
6697,2.3.1.M82
12478,1.3.7.8
12479,1.1.1.259
12480,1.3.1.62
12482,1.1.1.-
12486,1.3.8.10
5086,6.2.1.12
5087,1.2.1.67
6450,1.19.6.1
22531,1.1.1.95
22532,2.6.1.52
22533,3.1.3.3
6028,2.8.2.37
6029,6.2.1.49
6029,6.2.1.57
6030,6.2.1.57
6031,2.3.1.288
6032,2.3.1.85
6032,3.1.2.14
6032,3.1.2.21
6033,2.3.1.-
6033,2.3.1.86
6034,3.1.2.14
6035,2.3.1.284
6036,2.3.1.283
6037,3.1.2.14
6038,3.1.2.14
6040,2.3.1.85
6040,3.1.2.14
6040,3.1.2.21
9123,1.1.1.137
9124,2.4.1.336
9125,2.7.1.32
9126,2.7.7.15
9127,2.7.7.40
9128,2.3.2.M5
9129,6.2.1.54
10422,3.2.1.161
19586,4.3.1.17
19587,4.4.1.28
19587,4.3.1.17
19587,4.4.1.25
19587,4.4.1.35
19587,4.4.1.13
19588,3.5.99.10
8155,3.1.4.46
8156,1.1.5.3
4157,2.5.1.103
4158,1.3.1.96
4158,2.5.1.103
4158,2.5.1.21
4158,1.3.1.97
4159,1.14.14.17
19509,1.14.99.39
5666,4.2.1.101
5666,4.1.2.61
5667,4.1.2.41
5667,4.1.2.61
5668,6.2.1.34
7235,2.3.1.282
7236,2.4.1.M3
7238,2.1.1.M13
7239,2.4.1.M4
7240,2.4.1.M5
7241,2.1.1.M14
7242,2.1.1.M15
7243,2.1.1.M16
7244,2.3.1.111
21939,7.1.1.8
23698,1.1.1.137
23699,2.4.1.187
23700,2.7.7.39
23701,2.7.7.40
23702,2.7.8.33
23703,2.3.2.M5
23704,6.2.1.54
23705,2.7.8.46
23706,2.7.8.47
23707,2.4.1.53
23708,2.3.1.M32
23709,7.5.2.4
23710,2.7.8.44
15793,1.13.12.18
17103,1.14.14.70
17104,1.14.14.122
17105,1.14.14.123
10850,3.2.1.167
10851,1.11.1.7
9519,6.3.1.20
9520,2.8.1.8
10474,3.1.2.14
9663,1.14.13.M66
16313,1.14.99.39
16314,1.7.2.6
10673,3.5.1.18
10674,4.1.1.20
10675,4.3.3.7
10676,1.2.1.11
10677,1.17.1.8
10678,2.3.1.117
10679,2.6.1.17
10680,2.7.2.4
13914,3.1.2.M2
13915,2.7.1.M2
13916,2.4.1.M6
16269,2.5.1.6
16270,2.5.1.43
16271,2.6.1.80
16272,1.1.1.285
11186,3.2.1.114
11187,2.4.1.101
11188,2.4.1.143
11189,2.4.2.38
11190,2.4.2.38
11191,3.2.1.114
11192,2.4.2.38
11193,2.4.1.143
11194,2.4.1.214
11195,2.4.1.86
11196,2.4.1.65
11664,1.4.1.14
11665,6.3.1.2
12906,2.4.1.187
12907,2.7.7.39
12908,2.7.8.33
12913,2.7.8.44
18247,3.2.1.21
18248,1.14.18.1
18249,1.13.12.7
18251,3.1.2.20
18256,3.12.1.M1
18258,5.1.99.M3
20510,6.2.1.1
20511,2.3.1.156
20512,2.5.1.136
20513,2.5.1.137
20514,2.5.1.137
20515,1.14.99.M4
20517,6.3.1.20
20519,2.3.1.200
19128,4.1.99.5
19130,2.3.1.75
19353,4.2.1.18
19354,2.3.3.10
19355,1.14.13.196
19436,4.2.1.36
19437,2.3.3.14
19438,2.6.1.39
19439,1.1.1.286
19439,1.1.1.87
19440,4.2.1.36
19440,4.2.1.114
19441,3.5.1.130
19442,6.3.2.43
19443,6.3.2.43
19444,2.7.2.17
19445,1.2.1.103
18725,1.14.14.80
22743,1.13.11.4
22744,3.7.1.23
4251,6.4.1.1
4252,1.1.1.299
4252,1.1.1.81
4252,1.1.1.27
4252,1.1.1.96
4252,1.1.1.28
4252,1.1.1.38
4252,1.1.1.95
4252,1.1.1.82
4252,1.1.1.375
4252,1.1.1.85
4252,1.1.1.37
4252,1.1.1.337
4253,1.2.7.1
4254,4.2.1.2
4255,1.2.7.3
4256,6.2.1.5
4257,1.3.5.4
4257,1.3.5.1
4258,1.3.5.4
16794,1.14.13.59
16795,2.3.1.102
16796,6.3.2.39
16797,6.3.2.38
16651,1.4.7.1
16652,6.3.1.2
13638,1.1.1.137
13639,2.4.1.187
13640,2.7.7.39
13641,2.7.7.40
13642,2.7.8.33
13643,2.4.1.70
13644,2.3.1.M32
13645,2.7.8.45
13646,2.7.8.14
13647,2.7.8.14
13648,2.3.2.M5
13649,6.2.1.54
13650,2.4.1.355
13651,2.7.8.44
13652,7.5.2.4
20186,2.8.2.10
14527,2.3.1.181
14528,2.8.1.8
21457,1.21.3.7
21458,1.21.3.8
21459,2.5.1.102
21460,4.4.1.26
21461,6.2.1.2
5242,2.7.8.2
5469,1.1.1.299
5469,1.1.1.81
5469,1.1.1.27
5469,1.1.1.96
5469,1.1.1.28
5469,1.1.1.38
5469,1.1.1.95
5469,1.1.1.82
5469,1.1.1.375
5469,1.1.1.85
5469,1.1.1.37
5469,1.1.1.337
5470,1.2.7.1
5471,4.1.3.34
5472,4.2.1.2
5473,4.2.1.117
5473,4.2.1.3
5474,1.2.7.3
5475,6.2.1.18
5476,6.2.1.5
5477,4.2.1.3
5478,1.3.5.4
5478,1.3.5.1
5480,1.3.5.4
5481,6.4.1.7
16307,1.4.4.2
16308,2.1.2.10
16309,1.8.1.4
10800,2.6.1.2
20753,6.3.1.2
5140,1.14.14.3
5141,1.5.1.38
5142,1.5.1.42
5143,3.1.2.2
5144,2.3.1.85
5144,3.1.2.14
5144,3.1.2.21
5145,6.2.1.19
5146,1.2.1.50
5147,3.1.2.14
5148,3.1.2.14
5149,3.1.2.14
5150,2.3.1.85
5150,3.1.2.14
5150,3.1.2.21
11810,1.5.1.7
11811,1.5.1.10
11812,4.2.1.36
11813,2.3.3.14
11814,2.6.1.39
11815,1.1.1.286
11815,1.1.1.87
11816,4.2.1.36
11816,4.2.1.114
20319,2.10.1.1
20320,2.7.7.75
20321,4.6.1.17
20322,4.1.99.22
20323,2.7.7.80
20324,2.8.1.11
20325,2.8.1.12
6718,4.1.1.31
6719,1.1.1.299
6719,1.1.1.81
6719,1.1.1.27
6719,1.1.1.96
6719,1.1.1.28
6719,1.1.1.38
6719,1.1.1.95
6719,1.1.1.82
6719,1.1.1.375
6719,1.1.1.85
6719,1.1.1.37
6719,1.1.1.337
6720,1.1.1.42
6721,1.2.7.1
6722,4.2.1.2
6723,4.2.1.117
6723,4.2.1.3
6724,2.3.3.8
6725,2.7.9.2
6726,1.2.7.3
6727,6.2.1.5
6728,4.2.1.3
6729,1.3.5.4
6729,1.3.5.1
6730,1.3.5.4
11169,2.4.99.m
11170,2.4.99.l
11171,2.7.1.bx
11172,2.4.99.n
11175,2.4.1.73
11176,2.4.1.58
11177,2.4.1.M47
12563,1.5.1.51
12564,2.5.1.140
12565,2.7.1.225
12566,4.1.1.117
12567,6.3.2.54
12568,6.3.2.55
12569,6.3.2.56
23125,1.1.1.42
23126,4.2.1.2
23127,4.2.1.117
23127,4.2.1.3
23128,2.3.3.3
23129,1.2.7.3
23130,4.2.1.3
23131,2.8.3.5
23132,1.3.5.4
23132,1.3.5.1
23133,1.3.5.4
23134,1.1.5.4
21757,2.3.1.204
21758,2.3.1.181
21759,2.8.1.8
10855,3.5.2.17
10857,4.1.1.97
4865,2.3.1.156
4866,2.5.1.136
4867,2.5.1.137
4868,2.5.1.137
4869,6.2.1.1
4870,1.14.99.M4
20710,6.3.4.15
20711,6.3.4.14
20712,2.1.3.15
5081,1.2.1.39
5082,1.4.3.4
10926,2.7.2.15
10926,2.7.2.1
10927,1.21.4.2
22469,1.14.13.M63
18260,6.3.4.16
18261,6.3.4.5
18262,3.5.3.1
18263,4.3.2.1
18264,3.5.3.12
18264,2.1.3.6
18264,2.1.3.3
4427,4.1.1.20
4428,4.3.3.7
4429,1.2.1.11
4430,1.17.1.8
4431,2.7.2.4
4432,2.6.1.83
10545,1.14.14.129
10546,1.14.14.129
10547,2.3.1.15
10548,2.3.1.51
10551,3.1.3.4
10519,1.2.1.39
18280,2.6.1.76
18281,4.1.1.86
18290,1.14.13.M65
17041,4.2.3.67
17042,4.2.3.67
15446,2.4.1.149
15447,2.4.1.38
15448,2.4.1.150
15449,2.4.1.38
15450,2.4.1.38
4357,1.2.1.3
4358,2.6.1.77
17964,4.2.1.91
17965,5.4.99.5
17966,2.6.1.79
9536,1.1.1.299
9536,1.1.1.81
9536,1.1.1.27
9536,1.1.1.96
9536,1.1.1.28
9536,1.1.1.38
9536,1.1.1.95
9536,1.1.1.82
9536,1.1.1.375
9536,1.1.1.85
9536,1.1.1.37
9536,1.1.1.337
9537,1.1.1.42
9538,4.1.3.1
9539,4.2.1.2
9540,4.2.1.117
9540,4.2.1.3
9541,2.3.3.3
9542,2.3.3.9
9543,1.2.7.3
9544,6.2.1.5
9545,4.2.1.3
9547,1.3.5.1
10243,6.3.1.20
10244,6.3.1.20
17165,2.3.1.156
17166,2.3.1.156
17167,2.5.1.136
17168,2.5.1.137
17170,2.5.1.136
17171,2.5.1.137
6787,4.1.2.5
6787,4.1.2.48
6788,2.1.2.1
6788,4.1.2.42
6788,4.1.2.26
6788,4.1.2.5
6788,4.1.2.48
8985,5.4.99.58
8986,6.3.2.59
7688,2.3.1.129
12124,4.1.1.18
16774,1.4.1.1
15486,3.5.1.47
15487,4.1.1.20
15488,4.3.3.7
15489,1.2.1.11
15490,1.17.1.8
15491,2.3.1.89
15492,2.7.2.4
15493,2.6.1.-
13900,1.2.1.84
13901,2.3.1.75
7743,2.7.7.58
7744,1.14.13.M66
8422,6.3.2.40
17574,2.6.1.57
17575,4.2.1.51
12077,1.1.1.299
12077,1.1.1.81
12077,1.1.1.27
12077,1.1.1.96
12077,1.1.1.28
12077,1.1.1.38
12077,1.1.1.95
12077,1.1.1.82
12077,1.1.1.375
12077,1.1.1.85
12077,1.1.1.37
12077,1.1.1.337
12078,1.1.1.42
12079,1.2.1.79
12080,4.1.3.1
12081,4.2.1.2
12082,4.2.1.117
12082,4.2.1.3
12083,2.3.3.3
12084,2.3.3.9
12085,4.1.1.71
12086,4.2.1.3
12087,1.3.5.1
9262,1.1.1.6
9262,1.1.1.245
9262,1.1.1.306
9262,1.1.1.14
9262,1.1.1.103
9262,1.1.1.284
9262,1.1.1.244
9262,1.1.1.184
9262,1.1.1.1
9262,1.1.1.73
9262,1.1.1.2
9262,1.1.1.202
9262,1.1.1.71
9262,1.1.1.80
9262,1.1.1.B4
9262,1.1.1.77
9262,1.1.1.307
9262,1.1.1.21
9262,1.1.1.78
9262,1.1.1.11
9262,1.1.1.192
9262,1.1.1.17
9263,1.1.1.1
9264,1.1.1.6
9264,1.1.1.245
9264,1.1.1.306
9264,1.1.1.14
9264,1.1.1.103
9264,1.1.1.284
9264,1.1.1.244
9264,1.1.1.184
9264,1.1.1.1
9264,1.1.1.73
9264,1.1.1.2
9264,1.1.1.202
9264,1.1.1.71
9264,1.1.1.80
9264,1.1.1.B4
9264,1.1.1.77
9264,1.1.1.307
9264,1.1.1.21
9264,1.1.1.78
9264,1.1.1.11
9264,1.1.1.192
9264,1.1.1.17
16788,2.3.1.156
16789,6.2.1.1
16790,2.5.1.137
16791,1.14.99.M4
16792,2.5.1.136
16793,2.5.1.137
22539,2.3.1.85
22539,2.3.1.38
22540,2.3.1.181
22541,2.8.1.8
22544,2.8.1.8
22546,2.8.1.8
19276,2.3.1.282
19278,2.3.1.111
5747,1.4.4.2
12699,1.14.11.24
12700,1.14.11.25
12701,1.14.11.25
8396,2.5.1.106
8397,2.1.1.293
8398,1.14.14.118
8399,1.14.19.71
8400,1.14.19.71
8065,2.6.1.57
8065,2.6.1.1
8065,2.6.1.27
8066,5.4.99.5
8067,4.2.1.51
14892,4.1.1.20
14893,4.3.3.7
14894,1.2.1.11
14895,1.17.1.8
14896,1.4.1.16
14897,2.7.2.4
7337,2.4.2.21
4219,2.3.1.292
4220,1.1.1.M11
4221,2.1.1.M12
4222,1.1.1.M10
4223,3.1.2.M1
4224,4.1.1.M4
13624,4.4.1.14
12628,2.5.1.70
12629,2.5.1.71
12630,1.14.14.142
10721,2.4.1.38
10722,2.4.1.152
10723,2.4.99.6
10724,2.4.1.344
10725,2.4.1.40
10726,2.4.1.37
10727,2.4.1.152
10728,2.4.1.152
10729,2.4.1.152
10730,2.4.1.152
6919,1.1.1.299
6919,1.1.1.81
6919,1.1.1.27
6919,1.1.1.96
6919,1.1.1.28
6919,1.1.1.38
6919,1.1.1.95
6919,1.1.1.82
6919,1.1.1.375
6919,1.1.1.85
6919,1.1.1.37
6919,1.1.1.337
6920,1.1.1.42
6921,4.2.1.2
6922,4.2.1.117
6922,4.2.1.3
6923,2.3.3.3
6924,6.2.1.5
6925,4.2.1.3
6926,1.2.1.105
6927,1.1.5.4
6928,1.3.5.1
21254,2.4.2.21
15091,2.6.1.44
16340,3.1.2.2
16341,3.1.2.2
16343,6.2.1.3
16346,1.11.2.3
16347,1.14.14.80
16348,1.14.14.80
16353,1.11.2.3
16354,1.14.14.80
16355,1.14.14.80
21227,1.3.1.83
21228,1.3.1.83
21229,1.3.1.83
7521,2.7.7.58
7523,2.7.8.7
7525,2.7.8.7
11087,4.3.3.3
13494,2.1.1.338
13495,6.2.1.12
13496,2.5.1.136
23713,1.14.19.45
6399,1.13.11.4
19260,2.4.2.55
19261,3.1.3.73
4343,3.1.3.4
4344,2.3.1.15
4345,2.3.1.20
4346,2.3.1.51
4347,2.7.1.174
4348,2.3.1.158
13909,1.13.11.4
13910,1.14.13.209
4859,2.6.1.76
4860,1.14.13.196
4641,1.1.1.42
4642,4.2.1.2
4643,4.2.1.117
4643,4.2.1.3
4644,2.3.3.3
4645,2.8.3.18
4646,4.2.1.3
4647,1.2.1.105
4648,1.1.5.4
4649,1.3.5.1
11417,2.4.2.21
11418,3.1.3.73
20055,2.1.2.1
20056,2.1.2.1
16417,2.3.2.30
16418,2.3.1.270
16419,2.3.2.30
16420,2.3.1.270
11051,1.14.13.1
11096,1.1.1.28
11097,1.4.1.2
11098,2.6.1.2
21957,1.1.1.27
21958,2.6.1.58
22831,2.4.1.369
22832,2.4.1.369
22833,2.4.1.369
20878,1.1.1.195
20878,1.1.1.194
20879,1.2.1.44
9930,1.14.19.22
9931,1.14.19.23
9932,2.3.1.23
9933,2.3.1.23
8930,2.4.2.21
13057,1.14.13.172
15179,4.1.1.18
16255,2.1.1.5
16256,2.1.1.10
16257,2.1.1.13
16257,2.1.1.14
16258,2.1.1.13
14356,1.1.1.299
14356,1.1.1.81
14356,1.1.1.27
14356,1.1.1.96
14356,1.1.1.28
14356,1.1.1.38
14356,1.1.1.95
14356,1.1.1.82
14356,1.1.1.375
14356,1.1.1.85
14356,1.1.1.37
14356,1.1.1.337
14357,1.1.1.286
14357,1.1.1.41
14358,4.2.1.2
14359,4.2.1.117
14359,4.2.1.3
14360,2.3.3.3
14361,6.2.1.5
14362,4.2.1.3
14363,1.2.1.105
14364,1.3.5.1
5050,2.4.2.21
7756,2.3.1.155
7756,2.3.1.16
7757,4.2.1.17
7758,1.1.1.211
7759,4.2.1.17
7760,1.1.1.35
7760,1.1.1.211
7760,4.2.1.17
7761,2.3.1.16
7762,1.3.8.8
7763,1.3.8.9
20030,3.5.1.109
20031,2.7.8.27
20032,3.1.4.12
21456,4.1.1.91
20247,1.1.1.111
20248,2.6.1.38
8921,1.14.13.M65
8418,1.14.12.10
8419,1.3.1.25
8990,1.14.19.6
8991,6.2.1.3
6451,2.4.2.21
6452,3.1.3.73
6453,2.7.8.26
8800,1.14.13.7
18425,2.1.1.M42
14431,1.8.4.16
16032,4.1.1.18
16033,2.3.1.102
6459,6.2.1.25
15714,1.1.1.299
15714,1.1.1.81
15714,1.1.1.27
15714,1.1.1.96
15714,1.1.1.28
15714,1.1.1.38
15714,1.1.1.95
15714,1.1.1.82
15714,1.1.1.375
15714,1.1.1.85
15714,1.1.1.37
15714,1.1.1.337
15715,1.1.1.286
15715,1.1.1.41
15716,4.2.1.2
15717,4.2.1.117
15717,4.2.1.3
15718,2.3.3.3
15719,6.2.1.4
15720,6.2.1.5
15721,4.2.1.3
15722,1.2.1.105
15723,1.3.5.1
19786,3.1.3.73
19787,2.7.8.26
11716,2.3.1.243
11717,2.3.1.241
23478,6.2.1.27
23479,4.1.1.61
23481,1.1.7.1
22977,5.4.2.3
22977,5.4.2.8
22977,5.4.2.2
22977,5.4.2.5
22977,5.4.2.10
22978,5.3.1.9
22979,2.7.7.27
22980,2.4.1.242
22981,2.4.1.18
4360,3.5.2.7
4361,3.5.3.13
4362,4.3.1.3
4363,4.2.1.49
4364,3.5.1.68
4624,2.7.7.58
4626,1.14.13.M66
3950,2.4.2.21
15669,1.14.14.88
22763,4.2.1.118
22772,2.7.8.7
11010,2.1.1.10
11011,2.1.1.12
11673,1.14.13.216
7702,4.1.1.31
7703,1.1.1.299
7703,1.1.1.81
7703,1.1.1.27
7703,1.1.1.96
7703,1.1.1.28
7703,1.1.1.38
7703,1.1.1.95
7703,1.1.1.82
7703,1.1.1.375
7703,1.1.1.85
7703,1.1.1.37
7703,1.1.1.337
7704,1.1.1.42
7705,4.2.1.2
7706,1.4.1.4
7706,1.4.1.13
7706,1.4.1.3
7707,4.2.1.117
7707,4.2.1.3
7708,2.3.3.3
7709,2.6.1.1
7710,6.2.1.5
7711,4.2.1.3
7712,1.3.5.1
11742,2.4.2.21
22443,6.2.1.3
22444,2.3.1.75
7716,3.1.3.12
7717,5.4.2.3
7717,5.4.2.8
7717,5.4.2.2
7717,5.4.2.5
7717,5.4.2.10
7718,5.4.99.16
7719,2.7.1.175
7720,2.4.1.342
7721,2.4.1.347
7722,2.4.99.16
20951,3.5.2.7
20952,3.5.3.8
20953,4.3.1.3
20954,4.2.1.49
15707,2.6.1.76
15708,4.1.1.86
15710,1.14.13.M65
15711,2.3.1.M54
16635,2.1.1.53
16636,1.4.3.22
5664,2.4.2.55
5665,3.1.3.73
9574,2.1.1.M17
9575,4.1.3.40
9576,2.1.1.M16
9577,2.1.1.M15
9578,2.1.1.M14
9579,2.4.1.M5
9580,2.1.1.M13
9581,2.4.1.M3
9582,2.4.1.M4
11139,2.7.7.58
9240,1.1.1.103
9241,1.1.1.75
9242,0.0.0.0
9242,1.1.1.381
17489,2.6.1.71
17490,1.2.1.31
17490,1.4.1.18
9939,3.1.1.4
9941,1.13.11.34
9942,1.13.11.34
9945,1.13.11.34
9946,1.13.11.34
21409,6.3.2.40
6572,6.3.5.5
6573,3.5.2.3
6574,4.1.1.23
6575,2.1.3.2
6576,2.4.2.10
6577,1.3.98.1
9248,3.1.2.20
14086,5.4.2.3
14086,5.4.2.8
14086,5.4.2.2
14086,5.4.2.5
14086,5.4.2.10
14087,2.7.7.27
14088,2.4.1.242
3979,3.5.2.7
3980,3.5.4.9
3981,4.3.1.3
3982,4.3.1.4
3983,4.2.1.49
3984,2.1.2.5
3985,2.1.2.5
20351,4.1.1.81
20352,2.7.1.177
16119,1.2.1.28
16120,1.1.1.90
16121,2.4.1.172
20395,2.5.1.107
20396,1.14.11.38
20397,2.5.1.110
20398,1.14.14.119
7306,2.7.7.62
7307,6.3.5.10
7308,6.3.1.10
18115,6.2.1.50
18116,6.2.1.50
18117,6.2.1.51
18118,6.2.1.51
18119,6.2.1.51
18120,6.2.1.51
18121,4.1.3.40
18122,3.1.2.M1
18123,2.3.1.292
18124,2.1.1.M12
18125,1.1.1.M11
18126,1.1.1.M10
18127,3.1.2.M1
18128,2.3.1.292
18129,3.1.2.M1
18130,4.1.1.M4
18131,3.1.2.M1
18132,4.1.1.M4
18133,1.1.1.M10
18134,1.1.1.M11
18135,2.1.1.M12
17370,4.2.1.33
17371,2.3.3.13
17372,1.1.1.85
17373,2.6.1.6
17373,2.6.1.42
17374,1.1.1.85
22985,1.2.1.28
