mibig_id,cluster_id,orf_id
BGC0002407,1399752529_1934_2653,1399752529_1934_2653
BGC0002621,4060694087_2856_8993,4060694087_2856_3791
BGC0002621,4060694087_2856_8993,4060694087_4029_4610
BGC0002621,4060694087_2856_8993,4060694087_4607_5281
BGC0002621,4060694087_2856_8993,4060694087_5278_6357
BGC0002621,4060694087_2856_8993,4060694087_6341_7060
BGC0002621,4060694087_2856_8993,4060694087_7112_7648
BGC0002621,4060694087_2856_8993,4060694087_7722_8993
BGC0001106,1315681951_14449_87657,1315681951_14449_15540
BGC0001106,1315681951_14449_87657,1315681951_15546_16523
BGC0001106,1315681951_14449_87657,1315681951_16520_17620
BGC0001106,1315681951_14449_87657,1315681951_17613_17894
BGC0001106,1315681951_14449_87657,1315681951_17909_18574
BGC0001106,1315681951_14449_87657,1315681951_18574_19437
BGC0001106,1315681951_14449_87657,1315681951_62176_65349
BGC0001106,1315681951_14449_87657,1315681951_83971_85119
BGC0001089,807300026_1008_71110,807300026_1008_1877
BGC0001089,807300026_1008_71110,807300026_2014_2988
BGC0001089,807300026_1008_71110,807300026_2990_5230
BGC0001089,807300026_1008_71110,807300026_5296_5544
BGC0001089,807300026_1008_71110,807300026_5596_6858
BGC0001089,807300026_1008_71110,807300026_6855_7628
BGC0001089,807300026_1008_71110,807300026_7638_8387
BGC0002434,1195456715_1_13540,1195456715_1_1530
BGC0002434,1195456715_1_13540,1195456715_1668_2705
BGC0002434,1195456715_1_13540,1195456715_2886_3764
BGC0002427,2414347795_1_5838,2414347795_1_5838
BGC0001115,677379153_1_86810,677379153_1_291
BGC0001115,677379153_1_86810,677379153_2746_3081
BGC0001115,677379153_1_86810,677379153_3075_3800
BGC0001115,677379153_1_86810,677379153_5630_8776
BGC0001115,677379153_1_86810,677379153_19547_19813
BGC0001115,677379153_1_86810,677379153_19791_21032
BGC0001115,677379153_1_86810,677379153_21056_22321
BGC0001115,677379153_1_86810,677379153_22344_23111
BGC0001115,677379153_1_86810,677379153_27442_28275
BGC0001115,677379153_1_86810,677379153_36705_40058
BGC0001115,677379153_1_86810,677379153_60311_61234
BGC0001115,677379153_1_86810,677379153_62520_63572
BGC0001115,677379153_1_86810,677379153_63569_64489
BGC0001115,677379153_1_86810,677379153_64499_65824
BGC0001115,677379153_1_86810,677379153_67965_68495
BGC0001115,677379153_1_86810,677379153_68840_69922
BGC0001115,677379153_1_86810,677379153_70409_70600
BGC0001115,677379153_1_86810,677379153_70934_71215
BGC0001115,677379153_1_86810,677379153_71548_72342
BGC0001115,677379153_1_86810,677379153_72396_73799
BGC0001115,677379153_1_86810,677379153_73811_74194
BGC0001115,677379153_1_86810,677379153_78043_79668
BGC0001115,677379153_1_86810,677379153_79665_80408
BGC0001115,677379153_1_86810,677379153_80427_81563
BGC0001115,677379153_1_86810,677379153_82511_82972
BGC0001115,677379153_1_86810,677379153_83026_83616
BGC0001115,677379153_1_86810,677379153_83700_86810
BGC0001112,747368127_1066_81989,747368127_1066_3063
BGC0001119,823028127_2758_60730,823028127_2758_3720
BGC0001119,823028127_2758_60730,823028127_5221_6759
BGC0001119,823028127_2758_60730,823028127_6780_7151
BGC0001119,823028127_2758_60730,823028127_7362_8525
BGC0001119,823028127_2758_60730,823028127_8522_9586
BGC0001119,823028127_2758_60730,823028127_9571_10236
BGC0001119,823028127_2758_60730,823028127_10220_11278
BGC0001119,823028127_2758_60730,823028127_54094_54849
BGC0001119,823028127_2758_60730,823028127_56233_56967
BGC0001119,823028127_2758_60730,823028127_57034_58128
BGC0001119,823028127_2758_60730,823028127_58367_59722
BGC0001119,823028127_2758_60730,823028127_59729_60730
BGC0001079,735033618_9397_10464,735033618_9397_10464
BGC0001125,2715557695_2060_56729,2715557695_15045_15467
BGC0001125,2715557695_2060_56729,2715557695_25762_26067
BGC0001111,3835819951_5788_86976,3835819951_5788_6642
BGC0001111,3835819951_5788_86976,3835819951_85993_86976
BGC0001118,2035465526_2868_6227,2035465526_2868_6227
BGC0001088,2017267987_7567_55837,2017267987_7567_9321
BGC0001088,2017267987_7567_55837,2017267987_9363_10853
BGC0001088,2017267987_7567_55837,2017267987_10866_11819
BGC0001088,2017267987_7567_55837,2017267987_11856_13211
BGC0001088,2017267987_7567_55837,2017267987_13217_14164
BGC0001088,2017267987_7567_55837,2017267987_14246_14572
BGC0001088,2017267987_7567_55837,2017267987_14909_17059
BGC0001088,2017267987_7567_55837,2017267987_17079_17258
BGC0001088,2017267987_7567_55837,2017267987_17376_17747
BGC0001088,2017267987_7567_55837,2017267987_17728_18330
BGC0001088,2017267987_7567_55837,2017267987_18327_18980
BGC0001088,2017267987_7567_55837,2017267987_24903_25895
BGC0001088,2017267987_7567_55837,2017267987_28262_29053
BGC0001088,2017267987_7567_55837,2017267987_29210_29929
BGC0001088,2017267987_7567_55837,2017267987_29929_30138
BGC0001088,2017267987_7567_55837,2017267987_50851_51882
BGC0001088,2017267987_7567_55837,2017267987_51882_52385
BGC0001088,2017267987_7567_55837,2017267987_55643_55837
BGC0002411,3966864550_2_44299,3966864550_2_736
BGC0002411,3966864550_2_44299,3966864550_800_1993
BGC0002411,3966864550_2_44299,3966864550_7988_9010
BGC0001122,1328928628_18831_29705,1328928628_23372_23944
BGC0001122,1328928628_18831_29705,1328928628_24058_24339
BGC0002454,2863332459_1_91388,2863332459_11683_12552
BGC0002454,2863332459_1_91388,2863332459_12585_13559
BGC0002454,2863332459_1_91388,2863332459_13632_15203
BGC0002454,2863332459_1_91388,2863332459_15200_16927
BGC0002454,2863332459_1_91388,2863332459_16924_18717
BGC0002454,2863332459_1_91388,2863332459_86005_87510
BGC0002454,2863332459_1_91388,2863332459_88532_89269
BGC0002454,2863332459_1_91388,2863332459_89327_90580
BGC0002454,2863332459_1_91388,2863332459_90642_91388
BGC0001100,2320644174_5815_37642,2320644174_5815_6909
BGC0001100,2320644174_5815_37642,2320644174_6902_7174
BGC0001100,2320644174_5815_37642,2320644174_7171_7899
BGC0001100,2320644174_5815_37642,2320644174_7926_8030
BGC0001100,2320644174_5815_37642,2320644174_8420_10057
BGC0001100,2320644174_5815_37642,2320644174_10050_11759
BGC0001100,2320644174_5815_37642,2320644174_11815_12369
BGC0001100,2320644174_5815_37642,2320644174_22359_23675
BGC0001100,2320644174_5815_37642,2320644174_23675_24556
BGC0001100,2320644174_5815_37642,2320644174_30186_31016
BGC0001146,719519761_1_12498,719519761_1_1899
BGC0001146,719519761_1_12498,719519761_1896_3479
BGC0001146,719519761_1_12498,719519761_3625_3807
BGC0001146,719519761_1_12498,719519761_3901_5853
BGC0001146,719519761_1_12498,719519761_5939_8533
BGC0001146,719519761_1_12498,719519761_8520_9533
BGC0001146,719519761_1_12498,719519761_9607_12498
BGC0001151,3744721530_2771_18474,3744721530_2771_4117
BGC0001151,3744721530_2771_18474,3744721530_4098_5120
BGC0001151,3744721530_2771_18474,3744721530_5224_6426
BGC0001151,3744721530_2771_18474,3744721530_6793_8508
BGC0001151,3744721530_2771_18474,3744721530_8511_10034
BGC0001151,3744721530_2771_18474,3744721530_10117_11079
BGC0001151,3744721530_2771_18474,3744721530_11076_12050
BGC0001151,3744721530_2771_18474,3744721530_12229_13374
BGC0001151,3744721530_2771_18474,3744721530_13451_14095
BGC0001151,3744721530_2771_18474,3744721530_14197_15414
BGC0001151,3744721530_2771_18474,3744721530_15452_16720
BGC0001151,3744721530_2771_18474,3744721530_16885_17814
BGC0001151,3744721530_2771_18474,3744721530_18277_18474
BGC0001127,422727807_6246_40544,422727807_39786_40544
BGC0001117,87427760_3468_38321,87427760_3468_4436
BGC0001117,87427760_3468_38321,87427760_4675_5319
BGC0001117,87427760_3468_38321,87427760_5391_6071
BGC0001117,87427760_3468_38321,87427760_6632_7189
BGC0001117,87427760_3468_38321,87427760_10325_11155
BGC0001117,87427760_3468_38321,87427760_11170_11868
BGC0001117,87427760_3468_38321,87427760_18495_19274
BGC0001142,3412878516_10273_16159,3412878516_10273_11778
BGC0001141,2385512000_16191_23507,2385512000_22698_23507
BGC0001130,1625809009_2197_47758,1625809009_12944_15979
BGC0001130,1625809009_2197_47758,1625809009_15976_16743
BGC0001130,1625809009_2197_47758,1625809009_16856_18088
BGC0001130,1625809009_2197_47758,1625809009_18152_18949
BGC0001130,1625809009_2197_47758,1625809009_45721_46668
BGC0001130,1625809009_2197_47758,1625809009_46661_47758
BGC0001150,327685697_838_22405,327685697_838_2514
BGC0001150,327685697_838_22405,327685697_2611_2841
BGC0001150,327685697_838_22405,327685697_2895_3929
BGC0001150,327685697_838_22405,327685697_3941_5260
BGC0001150,327685697_838_22405,327685697_5544_6809
BGC0001150,327685697_838_22405,327685697_6806_8668
BGC0001150,327685697_838_22405,327685697_8706_9665
BGC0001150,327685697_838_22405,327685697_9718_10752
BGC0001150,327685697_838_22405,327685697_10806_11600
BGC0001150,327685697_838_22405,327685697_11685_12695
BGC0001150,327685697_838_22405,327685697_12712_14007
BGC0001150,327685697_838_22405,327685697_14000_15577
BGC0001150,327685697_838_22405,327685697_15574_16401
BGC0001150,327685697_838_22405,327685697_16398_18101
BGC0001150,327685697_838_22405,327685697_18085_19068
BGC0001150,327685697_838_22405,327685697_19165_20511
BGC0001150,327685697_838_22405,327685697_20572_21381
BGC0001150,327685697_838_22405,327685697_21599_22405
BGC0001101,1341564260_16590_123595,1341564260_16590_18083
BGC0001101,1341564260_16590_123595,1341564260_18480_19382
BGC0001101,1341564260_16590_123595,1341564260_19784_20377
BGC0001101,1341564260_16590_123595,1341564260_20662_21723
BGC0001101,1341564260_16590_123595,1341564260_21994_24318
BGC0001101,1341564260_16590_123595,1341564260_24524_24742
BGC0001101,1341564260_16590_123595,1341564260_28128_29120
BGC0001101,1341564260_16590_123595,1341564260_29117_30124
BGC0001101,1341564260_16590_123595,1341564260_30172_31113
BGC0001101,1341564260_16590_123595,1341564260_31140_32165
BGC0001101,1341564260_16590_123595,1341564260_32211_33500
BGC0001101,1341564260_16590_123595,1341564260_33600_35984
BGC0001101,1341564260_16590_123595,1341564260_36015_37313
BGC0001101,1341564260_16590_123595,1341564260_40718_41548
BGC0001101,1341564260_16590_123595,1341564260_41709_43358
BGC0001101,1341564260_16590_123595,1341564260_43412_44119
BGC0001101,1341564260_16590_123595,1341564260_44116_44946
BGC0001101,1341564260_16590_123595,1341564260_47820_48407
BGC0001101,1341564260_16590_123595,1341564260_48545_49576
BGC0001101,1341564260_16590_123595,1341564260_52006_53349
BGC0001101,1341564260_16590_123595,1341564260_53346_54062
BGC0001101,1341564260_16590_123595,1341564260_59420_60808
BGC0001101,1341564260_16590_123595,1341564260_60948_62147
BGC0001101,1341564260_16590_123595,1341564260_62159_62395
BGC0001101,1341564260_16590_123595,1341564260_62682_63029
BGC0001101,1341564260_16590_123595,1341564260_63116_64432
BGC0001101,1341564260_16590_123595,1341564260_64500_65423
BGC0001101,1341564260_16590_123595,1341564260_65441_66238
BGC0001101,1341564260_16590_123595,1341564260_66268_68655
BGC0001101,1341564260_16590_123595,1341564260_68725_69549
BGC0001101,1341564260_16590_123595,1341564260_105037_105996
BGC0001101,1341564260_16590_123595,1341564260_105993_106253
BGC0001101,1341564260_16590_123595,1341564260_106250_107500
BGC0001101,1341564260_16590_123595,1341564260_107557_108360
BGC0001101,1341564260_16590_123595,1341564260_108395_109078
BGC0001101,1341564260_16590_123595,1341564260_109122_109370
BGC0001101,1341564260_16590_123595,1341564260_110973_112700
BGC0001101,1341564260_16590_123595,1341564260_112697_113560
BGC0001101,1341564260_16590_123595,1341564260_113557_114522
BGC0001101,1341564260_16590_123595,1341564260_114519_116060
BGC0001101,1341564260_16590_123595,1341564260_116132_116494
BGC0001101,1341564260_16590_123595,1341564260_118049_118780
BGC0001101,1341564260_16590_123595,1341564260_118815_120239
BGC0001101,1341564260_16590_123595,1341564260_121757_122161
BGC0001101,1341564260_16590_123595,1341564260_122182_122775
BGC0001101,1341564260_16590_123595,1341564260_122846_123595
BGC0002438,622163097_36375_41940,622163097_36375_39098
BGC0002438,622163097_36375_41940,622163097_39183_39476
BGC0002438,622163097_36375_41940,622163097_39742_41940
BGC0001102,738850712_1_35748,738850712_8479_8997
BGC0001102,738850712_1_35748,738850712_9523_10548
BGC0001102,738850712_1_35748,738850712_10557_11978
BGC0001102,738850712_1_35748,738850712_11972_13384
BGC0001102,738850712_1_35748,738850712_25593_26654
BGC0001102,738850712_1_35748,738850712_26651_28015
BGC0001102,738850712_1_35748,738850712_28012_29274
BGC0001102,738850712_1_35748,738850712_31245_31676
BGC0001102,738850712_1_35748,738850712_34849_35748
BGC0001148,3561923903_25339_28868,3561923903_25339_26664
BGC0001148,3561923903_25339_28868,3561923903_26677_26922
BGC0001148,3561923903_25339_28868,3561923903_26919_28868
BGC0001105,1779860489_459_36513,1779860489_459_1721
BGC0001105,1779860489_459_36513,1779860489_16120_17073
BGC0001105,1779860489_459_36513,1779860489_17124_18194
BGC0001105,1779860489_459_36513,1779860489_18213_19235
BGC0001105,1779860489_459_36513,1779860489_19382_20374
BGC0001105,1779860489_459_36513,1779860489_20462_21268
BGC0002466,1624401833_1_37554,1624401833_1_732
BGC0002466,1624401833_1_37554,1624401833_932_2512
BGC0002466,1624401833_1_37554,1624401833_2531_3448
BGC0002466,1624401833_1_37554,1624401833_3445_4551
BGC0002466,1624401833_1_37554,1624401833_4548_5615
BGC0002466,1624401833_1_37554,1624401833_5841_7538
BGC0002466,1624401833_1_37554,1624401833_7601_9379
BGC0002466,1624401833_1_37554,1624401833_9849_10058
BGC0002466,1624401833_1_37554,1624401833_25696_25791
BGC0002466,1624401833_1_37554,1624401833_25945_26988
BGC0002466,1624401833_1_37554,1624401833_27116_28471
BGC0002466,1624401833_1_37554,1624401833_28717_29697
BGC0002466,1624401833_1_37554,1624401833_30310_31161
BGC0002466,1624401833_1_37554,1624401833_31414_32604
BGC0002466,1624401833_1_37554,1624401833_32601_34376
BGC0002466,1624401833_1_37554,1624401833_34598_36355
BGC0002466,1624401833_1_37554,1624401833_36352_37554
BGC0001116,4032458335_2_57998,4032458335_9269_10102
BGC0001116,4032458335_2_57998,4032458335_10294_10578
BGC0001116,4032458335_2_57998,4032458335_11996_13153
BGC0001116,4032458335_2_57998,4032458335_13204_14193
BGC0001116,4032458335_2_57998,4032458335_14249_15922
BGC0001116,4032458335_2_57998,4032458335_15919_16827
BGC0001116,4032458335_2_57998,4032458335_16824_17627
BGC0001116,4032458335_2_57998,4032458335_32614_33405
BGC0001116,4032458335_2_57998,4032458335_33402_34160
BGC0001116,4032458335_2_57998,4032458335_34157_35410
BGC0001116,4032458335_2_57998,4032458335_36766_37005
BGC0001140,1111688501_1_20260,1111688501_1_762
BGC0001140,1111688501_1_20260,1111688501_759_1895
BGC0001140,1111688501_1_20260,1111688501_1892_2911
BGC0001140,1111688501_1_20260,1111688501_2927_3829
BGC0001140,1111688501_1_20260,1111688501_3848_4531
BGC0001140,1111688501_1_20260,1111688501_4628_5392
BGC0001140,1111688501_1_20260,1111688501_5389_5943
BGC0001140,1111688501_1_20260,1111688501_6030_7334
BGC0001140,1111688501_1_20260,1111688501_7334_8041
BGC0001140,1111688501_1_20260,1111688501_8087_8488
BGC0001140,1111688501_1_20260,1111688501_8488_9645
BGC0001140,1111688501_1_20260,1111688501_9647_11215
BGC0001140,1111688501_1_20260,1111688501_11244_12314
BGC0001140,1111688501_1_20260,1111688501_12408_13262
BGC0001140,1111688501_1_20260,1111688501_13327_14253
BGC0001140,1111688501_1_20260,1111688501_14250_15572
BGC0001140,1111688501_1_20260,1111688501_15572_17173
BGC0001140,1111688501_1_20260,1111688501_17299_18168
BGC0001140,1111688501_1_20260,1111688501_18168_19334
BGC0001140,1111688501_1_20260,1111688501_19331_20260
BGC0002469,2658872772_1_2778,2658872772_1_2778
BGC0001144,3708769570_1_5126,3708769570_1_1290
BGC0002472,4233196543_1_22280,4233196543_4823_7150
BGC0002472,4233196543_1_22280,4233196543_7160_8365
BGC0002472,4233196543_1_22280,4233196543_20762_21496
BGC0002472,4233196543_1_22280,4233196543_21501_22280
BGC0001172,896340314_4499_34113,896340314_4499_5845
BGC0001172,896340314_4499_34113,896340314_19077_20714
BGC0001172,896340314_4499_34113,896340314_20744_22231
BGC0001172,896340314_4499_34113,896340314_22334_22588
BGC0001172,896340314_4499_34113,896340314_24163_24828
BGC0001172,896340314_4499_34113,896340314_25283_25915
BGC0001172,896340314_4499_34113,896340314_27487_28686
BGC0001172,896340314_4499_34113,896340314_29241_30584
BGC0001172,896340314_4499_34113,896340314_30581_31387
BGC0001172,896340314_4499_34113,896340314_31415_31705
BGC0001172,896340314_4499_34113,896340314_32032_32736
BGC0001172,896340314_4499_34113,896340314_32720_33343
BGC0001172,896340314_4499_34113,896340314_33394_34113
BGC0002425,972913165_3068_12716,972913165_3068_3424
BGC0002425,972913165_3068_12716,972913165_3499_5271
BGC0002425,972913165_3068_12716,972913165_5416_7176
BGC0002425,972913165_3068_12716,972913165_7290_8777
BGC0002425,972913165_3068_12716,972913165_9074_9859
BGC0002425,972913165_3068_12716,972913165_10001_10576
BGC0002425,972913165_3068_12716,972913165_10573_10830
BGC0002425,972913165_3068_12716,972913165_10908_12716
BGC0002473,2398282771_1036_7128,2398282771_2395_3168
BGC0002473,2398282771_1036_7128,2398282771_3320_4546
BGC0002473,2398282771_1036_7128,2398282771_6242_6892
BGC0002473,2398282771_1036_7128,2398282771_6889_7128
BGC0002453,320620843_18874_76762,320620843_60620_61357
BGC0002453,320620843_18874_76762,320620843_61508_63031
BGC0002453,320620843_18874_76762,320620843_63028_63792
BGC0002453,320620843_18874_76762,320620843_63798_65078
BGC0002453,320620843_18874_76762,320620843_65254_66156
BGC0002453,320620843_18874_76762,320620843_66153_67133
BGC0002453,320620843_18874_76762,320620843_67130_67408
BGC0002453,320620843_18874_76762,320620843_67401_67646
BGC0002453,320620843_18874_76762,320620843_67646_68569
BGC0002453,320620843_18874_76762,320620843_68627_69778
BGC0002453,320620843_18874_76762,320620843_69805_72567
BGC0002453,320620843_18874_76762,320620843_72683_73312
BGC0002453,320620843_18874_76762,320620843_73406_74278
BGC0002453,320620843_18874_76762,320620843_74362_75135
BGC0002453,320620843_18874_76762,320620843_75458_76762
BGC0002431,3090246269_175_113793,3090246269_175_1254
BGC0002431,3090246269_175_113793,3090246269_1244_1351
BGC0002431,3090246269_175_113793,3090246269_1291_2730
BGC0002431,3090246269_175_113793,3090246269_2966_3622
BGC0002431,3090246269_175_113793,3090246269_3601_4371
BGC0002431,3090246269_175_113793,3090246269_4401_5396
BGC0002431,3090246269_175_113793,3090246269_5719_6657
BGC0002431,3090246269_175_113793,3090246269_6902_7603
BGC0002431,3090246269_175_113793,3090246269_7596_8516
BGC0002431,3090246269_175_113793,3090246269_8513_10114
BGC0002431,3090246269_175_113793,3090246269_10365_11183
BGC0002431,3090246269_175_113793,3090246269_11236_12531
BGC0002431,3090246269_175_113793,3090246269_12779_13447
BGC0002431,3090246269_175_113793,3090246269_39877_41313
BGC0002431,3090246269_175_113793,3090246269_41363_42220
BGC0002431,3090246269_175_113793,3090246269_42277_43710
BGC0002431,3090246269_175_113793,3090246269_47622_48488
BGC0002431,3090246269_175_113793,3090246269_48773_49120
BGC0002431,3090246269_175_113793,3090246269_49179_50519
BGC0002431,3090246269_175_113793,3090246269_50522_51457
BGC0002431,3090246269_175_113793,3090246269_51495_52838
BGC0002431,3090246269_175_113793,3090246269_52926_53819
BGC0002431,3090246269_175_113793,3090246269_109324_110256
BGC0002431,3090246269_175_113793,3090246269_110858_111625
BGC0002431,3090246269_175_113793,3090246269_111845_112876
BGC0002431,3090246269_175_113793,3090246269_112873_113793
BGC0002460,2147287741_32654_39060,2147287741_32654_33958
BGC0002460,2147287741_32654_39060,2147287741_34391_35824
BGC0002460,2147287741_32654_39060,2147287741_35821_39060
BGC0002439,2478893126_1_20539,2478893126_1_2103
BGC0002439,2478893126_1_20539,2478893126_2088_2819
BGC0002439,2478893126_1_20539,2478893126_3059_4999
BGC0002439,2478893126_1_20539,2478893126_4975_6192
BGC0002439,2478893126_1_20539,2478893126_6393_6752
BGC0002439,2478893126_1_20539,2478893126_6749_8005
BGC0002439,2478893126_1_20539,2478893126_8019_8678
BGC0002439,2478893126_1_20539,2478893126_8694_9530
BGC0002439,2478893126_1_20539,2478893126_9585_9914
BGC0002439,2478893126_1_20539,2478893126_9914_10402
BGC0002439,2478893126_1_20539,2478893126_10656_11828
BGC0002439,2478893126_1_20539,2478893126_11870_12529
BGC0002439,2478893126_1_20539,2478893126_12526_14415
BGC0002439,2478893126_1_20539,2478893126_14412_15659
BGC0002439,2478893126_1_20539,2478893126_15656_16876
BGC0002439,2478893126_1_20539,2478893126_16873_18057
BGC0002439,2478893126_1_20539,2478893126_18054_19406
BGC0002439,2478893126_1_20539,2478893126_19403_20539
BGC0001114,1801801662_7401_80368,1801801662_70459_71343
BGC0001114,1801801662_7401_80368,1801801662_71417_72652
BGC0001114,1801801662_7401_80368,1801801662_72640_73425
BGC0001114,1801801662_7401_80368,1801801662_73480_73719
BGC0001114,1801801662_7401_80368,1801801662_73706_74974
BGC0001114,1801801662_7401_80368,1801801662_76246_77214
BGC0001114,1801801662_7401_80368,1801801662_77826_79274
BGC0001114,1801801662_7401_80368,1801801662_79931_80368
BGC0002480,3748308033_1_16520,3748308033_11042_12400
BGC0002480,3748308033_1_16520,3748308033_12700_14115
BGC0002480,3748308033_1_16520,3748308033_14209_14487
BGC0001184,674170000_1_7298,674170000_1_1200
BGC0001184,674170000_1_7298,674170000_1213_2394
BGC0001184,674170000_1_7298,674170000_2391_3809
BGC0001184,674170000_1_7298,674170000_3827_4588
BGC0001184,674170000_1_7298,674170000_4585_5298
BGC0001184,674170000_1_7298,674170000_5285_5899
BGC0001184,674170000_1_7298,674170000_6060_7298
BGC0002485,603827840_2315_14387,603827840_2315_3700
BGC0002485,603827840_2315_14387,603827840_4148_6493
BGC0002485,603827840_2315_14387,603827840_6904_7104
BGC0002485,603827840_2315_14387,603827840_7585_9705
BGC0002485,603827840_2315_14387,603827840_9718_11352
BGC0002485,603827840_2315_14387,603827840_11393_11593
BGC0002485,603827840_2315_14387,603827840_12233_13135
BGC0002485,603827840_2315_14387,603827840_13192_14103
BGC0002485,603827840_2315_14387,603827840_14175_14387
BGC0002551,3408501036_2778_11924,3408501036_2778_2978
BGC0002551,3408501036_2778_11924,3408501036_3019_4653
BGC0002551,3408501036_2778_11924,3408501036_4663_6780
BGC0002551,3408501036_2778_11924,3408501036_7321_7524
BGC0002551,3408501036_2778_11924,3408501036_7932_10277
BGC0002551,3408501036_2778_11924,3408501036_10297_10497
BGC0002551,3408501036_2778_11924,3408501036_10548_11924
BGC0002446,2865680058_1_96903,2865680058_1_783
BGC0002446,2865680058_1_96903,2865680058_1044_3908
BGC0002446,2865680058_1_96903,2865680058_4801_6198
BGC0002446,2865680058_1_96903,2865680058_6703_7095
BGC0002446,2865680058_1_96903,2865680058_7136_7573
BGC0001174,3881100569_3238_5477,3881100569_3238_4632
BGC0001174,3881100569_3238_5477,3881100569_4644_5477
BGC0001159,1405122533_5855_36966,1405122533_7483_8622
BGC0001159,1405122533_5855_36966,1405122533_8664_10034
BGC0001159,1405122533_5855_36966,1405122533_10031_11785
BGC0001159,1405122533_5855_36966,1405122533_25414_26448
BGC0001159,1405122533_5855_36966,1405122533_26451_27299
BGC0001159,1405122533_5855_36966,1405122533_27470_29218
BGC0001159,1405122533_5855_36966,1405122533_29258_30928
BGC0001159,1405122533_5855_36966,1405122533_31056_31694
BGC0001159,1405122533_5855_36966,1405122533_31744_32481
BGC0001159,1405122533_5855_36966,1405122533_32513_33253
BGC0001159,1405122533_5855_36966,1405122533_33367_33633
BGC0001159,1405122533_5855_36966,1405122533_33648_34991
BGC0001159,1405122533_5855_36966,1405122533_35095_36966
BGC0002456,301929039_13198_110711,301929039_13198_14778
BGC0002456,301929039_13198_110711,301929039_15092_16624
BGC0002456,301929039_13198_110711,301929039_16944_17537
BGC0002456,301929039_13198_110711,301929039_17581_18393
BGC0002456,301929039_13198_110711,301929039_21841_23055
BGC0002456,301929039_13198_110711,301929039_101439_102362
BGC0002456,301929039_13198_110711,301929039_102560_104203
BGC0002456,301929039_13198_110711,301929039_104650_105984
BGC0002456,301929039_13198_110711,301929039_106081_106680
BGC0002456,301929039_13198_110711,301929039_106677_107150
BGC0002456,301929039_13198_110711,301929039_107408_108256
BGC0002456,301929039_13198_110711,301929039_108395_109888
BGC0002456,301929039_13198_110711,301929039_109935_110711
BGC0002488,891514268_1_834,891514268_1_834
BGC0001149,814501260_1_12786,814501260_1_1314
BGC0001149,814501260_1_12786,814501260_8766_9953
BGC0001149,814501260_1_12786,814501260_10450_11277
BGC0001149,814501260_1_12786,814501260_11362_12786
BGC0002493,3112719569_1206_6076,3112719569_1206_1862
BGC0002493,3112719569_1206_6076,3112719569_1853_2623
BGC0002493,3112719569_1206_6076,3112719569_2663_2905
BGC0002493,3112719569_1206_6076,3112719569_2917_4539
BGC0002493,3112719569_1206_6076,3112719569_4727_6076
BGC0001195,732621571_14040_75639,732621571_14040_15077
BGC0001195,732621571_14040_75639,732621571_75088_75639
BGC0002497,2622929588_13100_107174,2622929588_16440_17687
BGC0002497,2622929588_13100_107174,2622929588_17911_18852
BGC0002497,2622929588_13100_107174,2622929588_86799_87647
BGC0002497,2622929588_13100_107174,2622929588_87858_88700
BGC0002497,2622929588_13100_107174,2622929588_88834_89535
BGC0002497,2622929588_13100_107174,2622929588_89610_90305
BGC0002497,2622929588_13100_107174,2622929588_90758_92431
BGC0002497,2622929588_13100_107174,2622929588_104551_104901
BGC0002497,2622929588_13100_107174,2622929588_104905_105837
BGC0002497,2622929588_13100_107174,2622929588_105834_107174
BGC0001153,3644272721_3_40826,3644272721_18218_20044
BGC0001153,3644272721_3_40826,3644272721_20041_21774
BGC0002478,1746118797_1273_36227,1746118797_1273_1980
BGC0002478,1746118797_1273_36227,1746118797_2085_2924
BGC0002478,1746118797_1273_36227,1746118797_3154_4623
BGC0002478,1746118797_1273_36227,1746118797_4676_5002
BGC0002478,1746118797_1273_36227,1746118797_4999_6273
BGC0002478,1746118797_1273_36227,1746118797_6270_7490
BGC0002478,1746118797_1273_36227,1746118797_7552_7809
BGC0002478,1746118797_1273_36227,1746118797_7844_8629
BGC0002478,1746118797_1273_36227,1746118797_8657_9607
BGC0002478,1746118797_1273_36227,1746118797_9611_11647
BGC0002478,1746118797_1273_36227,1746118797_11644_12414
BGC0002478,1746118797_1273_36227,1746118797_12475_14043
BGC0002478,1746118797_1273_36227,1746118797_14077_14292
BGC0002478,1746118797_1273_36227,1746118797_14350_15318
BGC0002478,1746118797_1273_36227,1746118797_15315_16559
BGC0002478,1746118797_1273_36227,1746118797_16556_17176
BGC0002478,1746118797_1273_36227,1746118797_17189_17854
BGC0002478,1746118797_1273_36227,1746118797_17949_18635
BGC0002478,1746118797_1273_36227,1746118797_18672_18857
BGC0002478,1746118797_1273_36227,1746118797_19314_19919
BGC0002478,1746118797_1273_36227,1746118797_20044_20871
BGC0002478,1746118797_1273_36227,1746118797_20977_22191
BGC0002478,1746118797_1273_36227,1746118797_22174_23040
BGC0002478,1746118797_1273_36227,1746118797_23034_23816
BGC0002478,1746118797_1273_36227,1746118797_23813_24445
BGC0002478,1746118797_1273_36227,1746118797_24448_25209
BGC0002478,1746118797_1273_36227,1746118797_25206_26327
BGC0002478,1746118797_1273_36227,1746118797_26330_27796
BGC0002478,1746118797_1273_36227,1746118797_27793_28668
BGC0002478,1746118797_1273_36227,1746118797_28661_30364
BGC0002478,1746118797_1273_36227,1746118797_30361_30999
BGC0002478,1746118797_1273_36227,1746118797_30996_32291
BGC0002478,1746118797_1273_36227,1746118797_32295_32501
